Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-wtlu,randomiser-pj22,order-cvp5,order-q334,order-npbb,branch-6wvj,Randomise questionnaire elements?,Question Key,Response
12,1670404607133,07/12/2022 09:16:47,1670404607056,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS6,Neither Agree or Disagree
13,1670404607133,07/12/2022 09:16:47,1670404607056,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS6-quantised,3
14,1670404607133,07/12/2022 09:16:47,1670404607056,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS7,Agree
15,1670404607133,07/12/2022 09:16:47,1670404607056,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS7-quantised,4
16,1670404607133,07/12/2022 09:16:47,1670404607056,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS8,Agree
17,1670404607133,07/12/2022 09:16:47,1670404607056,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS8-quantised,4
18,1670404607133,07/12/2022 09:16:47,1670404607056,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS9,Agree
19,1670404607133,07/12/2022 09:16:47,1670404607057,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS9-quantised,4
20,1670404607133,07/12/2022 09:16:47,1670404607057,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS10,Neither Agree or Disagree
21,1670404607133,07/12/2022 09:16:47,1670404607057,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS10-quantised,3
22,1670404607133,07/12/2022 09:16:47,1670404607057,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS11,Agree
23,1670404607196,07/12/2022 09:16:47,1670404607057,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS11-quantised,4
24,1670404607196,07/12/2022 09:16:47,1670404607058,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS12,Agree
25,1670404607196,07/12/2022 09:16:47,1670404607058,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS12-quantised,4
26,1670404607196,07/12/2022 09:16:47,1670404607058,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS13,Agree
27,1670404607196,07/12/2022 09:16:47,1670404607058,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS13-quantised,4
28,1670404607196,07/12/2022 09:16:47,1670404607058,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS14,Neither Agree or Disagree
29,1670404607196,07/12/2022 09:16:47,1670404607058,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS14-quantised,3
30,1670404607196,07/12/2022 09:16:47,1670404607059,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS15,Agree
31,1670404607196,07/12/2022 09:16:47,1670404607059,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS15-quantised,4
32,1670404607196,07/12/2022 09:16:47,1670404607059,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS16,Agree
33,1670404607196,07/12/2022 09:16:47,1670404607059,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS16-quantised,4
34,1670404607196,07/12/2022 09:16:47,1670404607059,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS17,Agree
35,1670404607196,07/12/2022 09:16:47,1670404607060,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS17-quantised,4
36,1670404607196,07/12/2022 09:16:47,1670404607060,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS18,Disagree
37,1670404607196,07/12/2022 09:16:47,1670404607060,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS18-quantised,2
38,1670404607196,07/12/2022 09:16:47,1670404607060,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS19,Agree
39,1670404607196,07/12/2022 09:16:47,1670404607060,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS19-quantised,4
40,1670404607196,07/12/2022 09:16:47,1670404607060,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS20,Agree
41,1670404607196,07/12/2022 09:16:47,1670404607061,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS20-quantised,4
42,1670404607196,07/12/2022 09:16:47,1670404607061,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS21,Agree
43,1670404607249,07/12/2022 09:16:47,1670404607062,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS21-quantised,4
44,1670404607249,07/12/2022 09:16:47,1670404607062,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS_accuracy-3,c) How often (frequently) or intensely these sensations actually occur in your body (e.g. how often your body is objectively cold/ how often your muscles are objectively tired (regardless of how much you monitor them or how good you are at perceiving them).
45,1670404607249,07/12/2022 09:16:47,1670404607062,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,IAS_accuracy-text,
46,1670404607249,07/12/2022 09:16:47,1670404607062,0,07/12/2022 09:16:47,100427,13,questionnaire-s5yg,,25745506,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,AB,first_empathy,AB,,,accept,No,END QUESTIONNAIRE,109483
1,1670587510681,09/12/2022 12:05:10,1670587510632,0,09/12/2022 12:05:10,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,BEGIN QUESTIONNAIRE,
2,1670587651482,09/12/2022 12:07:31,1670587651461,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS1,Agree
3,1670587651540,09/12/2022 12:07:31,1670587651462,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS1-quantised,4
4,1670587651540,09/12/2022 12:07:31,1670587651462,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS2,Agree
5,1670587651540,09/12/2022 12:07:31,1670587651463,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS2-quantised,4
6,1670587651540,09/12/2022 12:07:31,1670587651463,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS3,Agree
7,1670587651540,09/12/2022 12:07:31,1670587651463,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS3-quantised,4
8,1670587651540,09/12/2022 12:07:31,1670587651463,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS4,Disagree
9,1670587651540,09/12/2022 12:07:31,1670587651463,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS4-quantised,2
10,1670587651540,09/12/2022 12:07:31,1670587651463,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS5,Neither Agree or Disagree
11,1670587651540,09/12/2022 12:07:31,1670587651463,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS5-quantised,3
12,1670587651540,09/12/2022 12:07:31,1670587651463,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS6,Agree
13,1670587651540,09/12/2022 12:07:31,1670587651463,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS6-quantised,4
14,1670587651540,09/12/2022 12:07:31,1670587651464,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS7,Strongly Agree
15,1670587651540,09/12/2022 12:07:31,1670587651464,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS7-quantised,5
16,1670587651540,09/12/2022 12:07:31,1670587651464,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS8,Agree
17,1670587651540,09/12/2022 12:07:31,1670587651464,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS8-quantised,4
18,1670587651540,09/12/2022 12:07:31,1670587651464,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS9,Agree
19,1670587651540,09/12/2022 12:07:31,1670587651464,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS9-quantised,4
20,1670587651540,09/12/2022 12:07:31,1670587651464,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS10,Agree
21,1670587651540,09/12/2022 12:07:31,1670587651465,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS10-quantised,4
22,1670587651540,09/12/2022 12:07:31,1670587651465,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS11,Disagree
23,1670587651589,09/12/2022 12:07:31,1670587651465,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS11-quantised,2
24,1670587651589,09/12/2022 12:07:31,1670587651465,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS12,Neither Agree or Disagree
25,1670587651589,09/12/2022 12:07:31,1670587651465,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS12-quantised,3
26,1670587651589,09/12/2022 12:07:31,1670587651465,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS13,Agree
27,1670587651589,09/12/2022 12:07:31,1670587651466,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS13-quantised,4
28,1670587651589,09/12/2022 12:07:31,1670587651466,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS14,Disagree
29,1670587651589,09/12/2022 12:07:31,1670587651466,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS14-quantised,2
30,1670587651589,09/12/2022 12:07:31,1670587651466,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS15,Disagree
31,1670587651589,09/12/2022 12:07:31,1670587651466,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS15-quantised,2
32,1670587651589,09/12/2022 12:07:31,1670587651466,0,09/12/2022 12:07:31,100427,13,questionnaire-s5yg,,25819241,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,Interoceptive Accuracy Scale (IAS),4,BA,first_empathy,BA,,,accept,No,IAS16,Agree
