Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-wtlu,randomiser-pj22,order-cvp5,order-q334,order-npbb,branch-6wvj,Randomise questionnaire elements?,Question Key,Response
18,1670404496572,07/12/2022 09:14:56,1670404496508,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS9,Strongly Disagree
19,1670404496572,07/12/2022 09:14:56,1670404496508,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS9-quantised,1
20,1670404496572,07/12/2022 09:14:56,1670404496508,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS10,Disagree
21,1670404496572,07/12/2022 09:14:56,1670404496509,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS10-quantised,2
22,1670404496572,07/12/2022 09:14:56,1670404496509,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS11,Agree
23,1670404496625,07/12/2022 09:14:56,1670404496509,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS11-quantised,4
24,1670404496625,07/12/2022 09:14:56,1670404496509,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS12,Strongly Disagree
25,1670404496625,07/12/2022 09:14:56,1670404496509,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS12-quantised,1
26,1670404496625,07/12/2022 09:14:56,1670404496509,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS13,Neither Agree or Disagree
27,1670404496625,07/12/2022 09:14:56,1670404496509,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS13-quantised,3
28,1670404496625,07/12/2022 09:14:56,1670404496510,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS14,Strongly Disagree
29,1670404496625,07/12/2022 09:14:56,1670404496510,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS14-quantised,1
30,1670404496625,07/12/2022 09:14:56,1670404496510,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS15,Neither Agree or Disagree
31,1670404496625,07/12/2022 09:14:56,1670404496510,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS15-quantised,3
32,1670404496625,07/12/2022 09:14:56,1670404496510,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS16,Agree
33,1670404496625,07/12/2022 09:14:56,1670404496510,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS16-quantised,4
34,1670404496625,07/12/2022 09:14:56,1670404496511,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS17,Agree
35,1670404496625,07/12/2022 09:14:56,1670404496511,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS17-quantised,4
36,1670404496625,07/12/2022 09:14:56,1670404496511,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS18,Disagree
37,1670404496625,07/12/2022 09:14:56,1670404496511,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS18-quantised,2
38,1670404496625,07/12/2022 09:14:56,1670404496511,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS19,Disagree
39,1670404496625,07/12/2022 09:14:56,1670404496512,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS19-quantised,2
40,1670404496625,07/12/2022 09:14:56,1670404496512,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS20,Disagree
41,1670404496625,07/12/2022 09:14:56,1670404496512,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS20-quantised,2
42,1670404496625,07/12/2022 09:14:56,1670404496513,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS21,Agree
43,1670404496692,07/12/2022 09:14:56,1670404496513,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS21-quantised,4
44,1670404496692,07/12/2022 09:14:56,1670404496513,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS_attention-1,a) How much attention you pay to these sensations (e.g. how much they occupy your thoughts/mind). How much you think about these sensations? How much you monitor whether these signals are occurring or not (regardless of how well you can perceive them or how often they occur).
45,1670404496692,07/12/2022 09:14:56,1670404496513,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,IATS_attention-text,
46,1670404496692,07/12/2022 09:14:56,1670404496513,0,07/12/2022 09:14:56,100427,13,questionnaire-qdp7,,25745423,A928,7620804,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x969,,IATS (Full),3,AB,first_empathy,AB,,,accept,No,END QUESTIONNAIRE,251568
1,1670587652590,09/12/2022 12:07:32,1670587652538,0,09/12/2022 12:07:32,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,BEGIN QUESTIONNAIRE,
2,1670587795356,09/12/2022 12:09:55,1670587795348,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS1,Agree
3,1670587795442,09/12/2022 12:09:55,1670587795350,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS1-quantised,4
4,1670587795442,09/12/2022 12:09:55,1670587795350,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS2,Disagree
5,1670587795442,09/12/2022 12:09:55,1670587795350,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS2-quantised,2
6,1670587795442,09/12/2022 12:09:55,1670587795350,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS3,Disagree
7,1670587795442,09/12/2022 12:09:55,1670587795350,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS3-quantised,2
8,1670587795442,09/12/2022 12:09:55,1670587795350,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS4,Agree
9,1670587795442,09/12/2022 12:09:55,1670587795350,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS4-quantised,4
10,1670587795442,09/12/2022 12:09:55,1670587795350,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS5,Disagree
11,1670587795442,09/12/2022 12:09:55,1670587795350,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS5-quantised,2
12,1670587795442,09/12/2022 12:09:55,1670587795351,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS6,Disagree
13,1670587795442,09/12/2022 12:09:55,1670587795351,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS6-quantised,2
14,1670587795442,09/12/2022 12:09:55,1670587795351,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS7,Agree
15,1670587795442,09/12/2022 12:09:55,1670587795351,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS7-quantised,4
16,1670587795442,09/12/2022 12:09:55,1670587795351,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS8,Neither Agree or Disagree
17,1670587795442,09/12/2022 12:09:55,1670587795351,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS8-quantised,3
18,1670587795442,09/12/2022 12:09:55,1670587795352,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS9,Disagree
19,1670587795442,09/12/2022 12:09:55,1670587795352,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS9-quantised,2
20,1670587795442,09/12/2022 12:09:55,1670587795352,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS10,Disagree
21,1670587795442,09/12/2022 12:09:55,1670587795352,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS10-quantised,2
22,1670587795442,09/12/2022 12:09:55,1670587795353,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS11,Agree
23,1670587795529,09/12/2022 12:09:55,1670587795353,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS11-quantised,4
24,1670587795529,09/12/2022 12:09:55,1670587795353,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS12,Neither Agree or Disagree
25,1670587795529,09/12/2022 12:09:55,1670587795353,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS12-quantised,3
26,1670587795529,09/12/2022 12:09:55,1670587795353,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS13,Disagree
27,1670587795529,09/12/2022 12:09:55,1670587795353,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS13-quantised,2
28,1670587795529,09/12/2022 12:09:55,1670587795353,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS14,Disagree
29,1670587795529,09/12/2022 12:09:55,1670587795354,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS14-quantised,2
30,1670587795529,09/12/2022 12:09:55,1670587795354,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS15,Agree
31,1670587795529,09/12/2022 12:09:55,1670587795354,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS15-quantised,4
32,1670587795529,09/12/2022 12:09:55,1670587795354,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS16,Agree
33,1670587795529,09/12/2022 12:09:55,1670587795354,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS16-quantised,4
34,1670587795529,09/12/2022 12:09:55,1670587795354,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS17,Agree
35,1670587795529,09/12/2022 12:09:55,1670587795355,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS17-quantised,4
36,1670587795529,09/12/2022 12:09:55,1670587795355,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS18,Disagree
37,1670587795529,09/12/2022 12:09:55,1670587795355,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS18-quantised,2
38,1670587795529,09/12/2022 12:09:55,1670587795355,0,09/12/2022 12:09:55,100427,13,questionnaire-qdp7,,25819321,A558,7638146,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,929x932,,IATS (Full),3,BA,first_empathy,BA,,,accept,No,IATS19,Agree
